Country Name,Country Code,Indicator Name,Indicator Code,Year,WB Value
United States,USA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,1970.0,9.08327709193399
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1970.0,5234.2966662115
United States,USA,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,1970.0,0.88822561052861
United States,USA,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1970.0,2.65625144612992
United States,USA,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,1970.0,0.763556600368358
United States,USA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1970.0,43225000000.0
United States,USA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,1970.0,0.831600831600832
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1970.0,4.89845743940824
United States,USA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,1970.0,7.98031869844769
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1970.0,73.602
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1970.0,0.151142360094357
United States,USA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1970.0,1.42604168520823
United States,USA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1970.0,2.29324222318188
United States,USA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,1970.0,8.38870589268782
United States,USA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1970.0,3.0912740421683
United States,USA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,1970.0,4.7534803666435
United States,USA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,1970.0,5.88374482005961
United States,USA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,1970.0,5.56786265812919
United States,USA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,1970.0,6.75194991174451
United States,USA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,1970.0,61.7304294759495
United States,USA,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,1970.0,61.6331662147744
United States,USA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,1970.0,10.4893830870873
United States,USA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,1970.0,28.5510237021067
United States,USA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,1970.0,27.389655831132
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1970.0,25231.1271579892
United States,USA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,1970.0,38.1496881496881
United States,USA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,1970.0,36.7983367983368
United States,USA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1970.0,5.90923394448712
United States,USA,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1970.0,10.8332484937111
United States,USA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,1970.0,72.8083611761548
United States,USA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1970.0,66.6956691172375
United States,USA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,1970.0,15.9994792612271
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,1970.0,26.398
United States,USA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1970.0,2.19001062563478
United States,USA,"Population ages 65 and above, total",SP.POP.65UP.TO,1970.0,19928075.0
United States,USA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1970.0,11564076.0
United States,USA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1970.0,4.33090805744371
United States,USA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,1970.0,5.46735278854896
United States,USA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,1970.0,5.80896120225359
United States,USA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,1970.0,5.6547677020588
United States,USA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,1970.0,8.22861838351484
United States,USA,"Population ages 15-64, male",SP.POP.1564.MA.IN,1970.0,61651080.0
United States,USA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,1970.0,9.02728585132595
United States,USA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,1970.0,9.36443458114199
United States,USA,"Population ages 0-14, male",SP.POP.0014.MA.IN,1970.0,29690394.0
United States,USA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,1970.0,8.28001949540368
United States,USA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1970.0,10.7281509547958
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,1970.0,60.4
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,1970.0,79.7
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,1970.0,43.3
United States,USA,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1970.0,2.13101705739169
United States,USA,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1970.0,2.88069081048062
United States,USA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,1970.0,1.90657769304099
United States,USA,Urban population,SP.URB.TOTL,1970.0,150922373.0
United States,USA,Rural population,SP.RUR.TOTL,1970.0,54129627.0
United States,USA,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1970.0,2.24937659618875
United States,USA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1970.0,2.92239450778642
United States,USA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1970.0,8363999.0
United States,USA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1970.0,3.6153962244837
United States,USA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,1970.0,4.93696935610319
United States,USA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,1970.0,5.99332103090675
United States,USA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,1970.0,5.49606346719365
United States,USA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,1970.0,6.68891837542493
United States,USA,"Population ages 15-64, total",SP.POP.1564.TO,1970.0,126579480.0
United States,USA,"Population ages 15-64, female",SP.POP.1564.FE.IN,1970.0,64928400.0
United States,USA,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,1970.0,9.74520175458633
United States,USA,"Population ages 0-14, total",SP.POP.0014.TO,1970.0,58544445.0
United States,USA,"Population ages 0-14, female",SP.POP.0014.FE.IN,1970.0,28854051.0
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1970.0,-0.944145118142345
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1970.0,25231.1271579892
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,1970.0,5234.2966662115
United States,USA,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,1971.0,24.0494296577947
United States,USA,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,1971.0,10520000000.0
United States,USA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1971.0,44142600000.0
United States,USA,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1971.0,2.43755465242192
United States,USA,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,1971.0,21.4330374740047
United States,USA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1971.0,3.30624734833947
United States,USA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1971.0,3.44293412487328
United States,USA,Urban population growth (annual %),SP.URB.GROW,1971.0,1.27927789350898
United States,USA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,1971.0,1.5770102740461
United States,USA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1971.0,9.81103982652484
United States,USA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,1971.0,11.1246796329997
United States,USA,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,1971.0,3.99868001564115
United States,USA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,1971.0,5.39761754604437
United States,USA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,1971.0,5.73153369892888
United States,USA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,1971.0,5.73260671784144
United States,USA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,1971.0,8.66320859639203
United States,USA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,1971.0,62.3007994161995
United States,USA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,1971.0,9.69069435469351
United States,USA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,1971.0,9.82296947791593
United States,USA,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,1971.0,29.2771064253399
United States,USA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,1971.0,8.95583723021701
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1971.0,5609.38259952519
United States,USA,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,1971.0,0.834621775995729
United States,USA,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1971.0,2.93820481802159
United States,USA,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,1971.0,0.704534848423065
United States,USA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1971.0,43549000000.0
United States,USA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,1971.0,0.950570342205323
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1971.0,4.91763458863476
United States,USA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,1971.0,7.88865519165558
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,1971.0,73.613
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1971.0,1.22265498245156
United States,USA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1971.0,1.43914469784692
United States,USA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1971.0,2.30344798862238
United States,USA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,1971.0,8.4220941584606
United States,USA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1971.0,3.1024911979452
United States,USA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,1971.0,4.74536087972494
United States,USA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,1971.0,5.79430897166511
United States,USA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,1971.0,5.49258143076977
United States,USA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,1971.0,7.05420720449829
United States,USA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,1971.0,62.169280525959
United States,USA,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,1971.0,62.044892327417
United States,USA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,1971.0,10.498299717207
United States,USA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,1971.0,28.0196796475161
United States,USA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,1971.0,26.8304280395833
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1971.0,25734.4828350051
United States,USA,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,1971.0,36.9771863117871
United States,USA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,1971.0,38.0228136882129
United States,USA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,1971.0,5.64760571420804
United States,USA,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1971.0,10.6656608355647
United States,USA,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,1971.0,72.9193568117873
United States,USA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,1971.0,68.5574962159667
United States,USA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,1971.0,16.2803477363861
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,1971.0,26.387
United States,USA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1971.0,2.21943950550833
United States,USA,"Population ages 65 and above, total",SP.POP.65UP.TO,1971.0,20373703.0
United States,USA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1971.0,11872667.0
United States,USA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1971.0,4.35619782461065
United States,USA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,1971.0,5.5111596484519
United States,USA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,1971.0,5.66595102045319
United States,USA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,1971.0,5.72969881575525
United States,USA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,1971.0,8.39752786715592
United States,USA,"Population ages 15-64, male",SP.POP.1564.MA.IN,1971.0,62884762.0
United States,USA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,1971.0,9.1794513522048
