Country Name,Country Code,Indicator Name,Indicator Code,Year,WB Value,PM10,coordinates,parameter.name,parameter.units,parameter.displayName,period.label,period.interval
United States,USA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2023.0,6.05154934668253,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2023.0,6.49132847054235,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,2023.0,6.92983746890749,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,2023.0,6.33704026134847,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, male",SP.POP.1564.MA.IN,2023.0,111349151.0,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,2023.0,6.41229746446758,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,2023.0,5.79485496534701,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, male",SP.POP.0014.MA.IN,2023.0,30230694.0,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,2023.0,5.32990038005777,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2023.0,6.78810125446394,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,2023.0,62.604,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,2023.0,68.118,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,2023.0,57.332,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Urban population,SP.URB.TOTL,2023.0,278977409.0,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,Rural population,SP.RUR.TOTL,2023.0,55937486.0,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,2023.0,4.70343680071322,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2023.0,4.80966768616206,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2023.0,26706454.0,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2023.0,5.85559832945113,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2023.0,6.14502718906824,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2023.0,5.90186618359804,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,2023.0,6.6897079700603,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,2023.0,6.4184312840646,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, total",SP.POP.1564.TO,2023.0,217606073.0,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 15-64, female",SP.POP.1564.FE.IN,2023.0,106256922.0,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,2023.0,6.09699941673415,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, total",SP.POP.0014.TO,2023.0,58927062.0,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Population ages 0-14, female",SP.POP.0014.FE.IN,2023.0,28696368.0,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,2023.0,61.856,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,2023.0,67.388,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2023.0,56.511,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2023.0,2.38266938077211,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2023.0,65875.177881434,19.0,,pm10,µg/m³,,1year,1 year
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2023.0,82769.4122114216,19.0,,pm10,µg/m³,,1year,1 year
